time,open,high,low,close,tick_volume,spread,real_volume
2022-05-19,1816.31,1849.15,1810.96,1841.17,112284,0,0
2022-05-20,1841.91,1849.44,1832.38,1845.71,92305,0,0
2022-05-23,1847.95,1865.39,1843.32,1853.6,92035,0,0
2022-05-24,1853.3,1869.67,1849.4,1866.14,73402,0,0
2022-05-25,1865.24,1868.05,1842.05,1853.79,76578,0,0
2022-05-26,1852.72,1854.37,1840.78,1850.85,85299,0,0
2022-05-27,1850.63,1862.0,1847.96,1852.98,71429,0,0
2022-05-30,1852.24,1863.96,1848.22,1855.1,47882,0,0
2022-05-31,1856.03,1857.09,1835.1,1838.26,85700,0,0
2022-06-01,1836.74,1850.02,1828.5,1846.64,87039,0,0
2022-06-02,1847.13,1870.37,1844.13,1868.36,71969,0,0
2022-06-03,1868.8,1874.09,1847.38,1851.16,66139,0,0
2022-06-06,1850.56,1857.82,1839.84,1842.14,70516,0,0
2022-06-07,1840.79,1855.52,1837.03,1852.01,70501,0,0
2022-06-08,1852.56,1859.62,1844.61,1852.83,68372,0,0
2022-06-09,1852.74,1855.32,1840.03,1847.94,76898,0,0
2022-06-10,1847.73,1876.0,1825.13,1871.57,108302,0,0
2022-06-13,1878.2,1878.78,1819.06,1819.11,135566,0,0
2022-06-14,1815.05,1831.55,1805.17,1809.31,120799,0,0
2022-06-15,1807.31,1841.82,1807.31,1833.77,149000,0,0
2022-06-16,1833.07,1857.23,1815.32,1856.47,130247,0,0
2022-06-17,1853.58,1853.62,1833.94,1840.39,106475,0,0
2022-06-20,1835.91,1846.03,1834.48,1838.41,60387,0,0
2022-06-21,1837.77,1843.63,1828.67,1833.41,85637,0,0
2022-06-22,1832.38,1847.93,1823.48,1838.32,104772,0,0
2022-06-23,1837.17,1846.04,1822.58,1823.25,99920,0,0
2022-06-24,1823.83,1831.7,1816.92,1827.42,94785,0,0
2022-06-27,1835.82,1841.03,1820.81,1822.75,99952,0,0
2022-06-28,1822.65,1829.48,1818.37,1820.62,82501,0,0
2022-06-29,1819.14,1833.07,1812.16,1818.25,84542,0,0
